Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
94117,1595000.0,3,2,1772,80 PARNASSUS AVE,San Francisco,California,40701,12329.7,San Francisco,242062.0,37.77002,-122.44425,81,230,26,34638
94116,1495000.0,4,3,2184,2467 15TH AVE,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34633
94110,1390000.0,2,3,1103,400 GATES ST,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34485
94109,1448000.0,2,2,1034,1580 PACIFIC AVE # N3,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34428
94115,2750000.0,4,3,1973,1849 LYON ST,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34584
94121,1395000.0,2,1,1530,655 41ST AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34704
94118,1295000.0,2,1,1279,72 MANZANITA AVE,San Francisco,California,41456,7982.1,San Francisco,227113.0,37.7801,-122.46185,81,230,26,34666
94107,965000.0,2,1,920,140 PENNSYLVANIA AVE APT 101,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34317
94105,2550000.0,2,2,1364,1 STEUART LN UNIT 704,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34298
94121,1695000.0,4,3,1840,449 39TH AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34708
94105,6936000.0,3,3,2704,1 STEUART LN UNIT 1903,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34308
94121,1335800.0,3,2,1540,419 39TH AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34694
94132,899000.0,2,1,900,260 BEVERLY ST,San Francisco,California,29707,3662.2,San Francisco,146999.0,37.72219,-122.48475,81,230,26,34863
94127,1595000.0,3,2,1670,642 MANGELS AVE,San Francisco,California,20927,4332.5,San Francisco,285493.0,37.73642,-122.45961,81,230,26,34814
94111,1450000.0,2,2,1207,733 FRONT ST UNIT 302,San Francisco,California,4707,5447.6,San Francisco,222915.0,37.79847,-122.3998,81,230,26,34488
94116,1989000.0,3,3,1838,2627 18TH AVE,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34616
94109,725000.0,1,2,796,818 VAN NESS AVE APT 208,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34372
94127,1195000.0,3,2,1650,262 BELLA VISTA WAY,San Francisco,California,20927,4332.5,San Francisco,285493.0,37.73642,-122.45961,81,230,26,34811
94110,1525000.0,2,3,1571,730 FLORIDA ST APT 21,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34451
94103,4800000.0,6,6,3475,965 NATOMA ST,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34252
94110,1395000.0,2,3,1284,158 RIPLEY ST,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34482
94110,1150000.0,2,1,900,656 BANKS ST,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34442
94122,1500000.0,4,2,2160,1240 15TH AVE,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34720
94109,2995000.0,4,3,2365,1000 N POINT ST APT 1801,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34374
94117,995000.0,2,2,1050,2092 FELL ST,San Francisco,California,40701,12329.7,San Francisco,242062.0,37.77002,-122.44425,81,230,26,34661
94124,635000.0,3,2,1011,1725 QUESADA AVE,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34786
94107,1575000.0,2,2,1517,229 BRANNAN ST UNIT 10G,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34350
94103,628000.0,1,1,586,776 TEHAMA ST UNIT 7,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34247
94109,868000.0,1,1,755,1580 PACIFIC AVE # C3,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34418
94105,799000.0,1,1,890,403 MAIN ST APT 116N,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34268
94108,2150000.0,2,3,1422,875 CALIFORNIA ST UNIT 503,San Francisco,California,11963,17904.6,San Francisco,116916.0,37.79189,-122.40854,81,230,26,34362
94103,899000.0,2,2,1317,1221 HARRISON ST APT 11,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34239
94130,2149000.0,2,3,1406,1 BRISTOL CT APT 304,San Francisco,California,3185,1396.2,San Francisco,147150.0,37.81975,-122.36898,81,230,26,34826
94115,3195000.0,3,4,2487,2208 PINE ST,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34600
94108,1345000.0,2,2,1653,1177 CALIFORNIA ST APT 324,San Francisco,California,11963,17904.6,San Francisco,116916.0,37.79189,-122.40854,81,230,26,34363
94122,1095000.0,3,3,2950,1259 41ST AVE,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34746
94121,999000.0,2,2,1076,374 24TH AVE APT 3,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34715
94102,795000.0,3,2,1332,708 HAYES ST,San Francisco,California,33856,19760.9,San Francisco,115649.0,37.77956,-122.41931,81,230,26,34222
94103,795000.0,2,2,1160,140 S VAN NESS AVE # 729,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34233
94122,1399000.0,3,2,1214,1846 41ST AVE,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34731
94109,898000.0,1,1,676,1688 PINE ST UNIT E1209,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34397
94114,8900000.0,4,6,4160,328 CUMBERLAND ST,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34562
94109,899000.0,2,2,923,1492 LARKIN ST APT 2,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34422
94158,1620000.0,2,2,1220,708 LONG BRIDGE ST APT 909,San Francisco,California,10658,6736.3,San Francisco,244957.0,37.77116,-122.39153,81,230,26,34919
94132,1988000.0,3,2,4199,125 PARAISO PL,San Francisco,California,29707,3662.2,San Francisco,146999.0,37.72219,-122.48475,81,230,26,34878
94115,1399000.0,3,1,1471,2694 BUSH ST,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34580
94112,825000.0,3,2,1180,168 SHAKESPEARE ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34494
94110,1450000.0,4,2,1730,2207 BRYANT ST,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34466
94114,1249000.0,2,2,1563,3857 18TH ST,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34553
94127,1386500.0,3,2,1800,80 CHAVES AVE,San Francisco,California,20927,4332.5,San Francisco,285493.0,37.73642,-122.45961,81,230,26,34816
94127,1995000.0,3,2,1752,320 WOODSIDE AVE,San Francisco,California,20927,4332.5,San Francisco,285493.0,37.73642,-122.45961,81,230,26,34819
94109,999000.0,1,1,1165,1895 PACIFIC AVE APT 406,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34373
94131,629000.0,1,1,744,950 DUNCAN ST APT 102E,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34847
94133,7995000.0,3,5,3882,115 TELEGRAPH HILL BLVD,San Francisco,California,26090,15319.0,San Francisco,141326.0,37.80193,-122.41092,81,230,26,34896
94134,860000.0,2,1,818,759 BURROWS ST # 15,San Francisco,California,41977,6333.8,San Francisco,142394.0,37.71887,-122.41124,81,230,26,34913
94107,949000.0,2,1,1157,7 JENNIFER PL,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34322
94107,1150000.0,3,3,1641,2546 3RD ST APT 4,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34357
94121,1750000.0,2,2,2020,3927 CLEMENT ST,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34700
94133,2095000.0,3,3,1252,130 VARENNES ST,San Francisco,California,26090,15319.0,San Francisco,141326.0,37.80193,-122.41092,81,230,26,34884
94116,1350000.0,5,5,1622,2195 42ND AVE,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34631
94123,1100000.0,1,1,733,1598 BAY ST UNIT 104,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34758
94105,1795000.0,2,2,1551,280 SPEAR ST # 26A,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34260
94115,1295000.0,3,1,1682,1324 LYON ST,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34610
94107,795000.0,1,1,903,260 KING ST UNIT 915,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34345
94112,999888.0,4,2,1600,124 RUSSIA AVE,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34496
94112,899000.0,2,1,1058,161 BALTIMORE WAY,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34507
94110,1079000.0,2,1,1100,224 LEXINGTON ST,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34437
94105,610000.0,1,1,544,201 HARRISON ST APT 919,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34301
94108,1345000.0,2,3,1399,1177 CALIFORNIA ST APT 1414,San Francisco,California,11963,17904.6,San Francisco,116916.0,37.79189,-122.40854,81,230,26,34369
94114,2735000.0,3,3,1765,1235 SANCHEZ ST,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34560
94124,798950.0,1,1,657,10 KENNEDY PL # 201,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34791
94110,1269800.0,3,2,1430,601 ALABAMA ST UNIT 309,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34440
94109,698000.0,2,2,1003,900 BUSH ST APT 521,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34436
94115,1750000.0,3,3,1650,1 COTTAGE ROW,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34612
94114,3495000.0,4,3,2484,4109 23RD ST,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34545
94116,1790000.0,6,4,2154,2587 28TH AVE,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34624
94124,1100000.0,3,3,1399,246 COLEMAN ST,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34794
94122,1880000.0,3,2,1670,675 NORIEGA ST,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34722
94109,849000.0,1,1,795,2151 SACRAMENTO ST APT 1,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34409
94123,2249000.0,3,2,2252,36 PRADO ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34775
94116,1888000.0,4,3,2423,2495 31ST AVE,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34625
94123,3395000.0,3,3,2750,180 AVILA ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34770
94117,998000.0,1,1,926,449 CARL ST,San Francisco,California,40701,12329.7,San Francisco,242062.0,37.77002,-122.44425,81,230,26,34662
94109,889000.0,1,1,704,1580 PACIFIC AVE # G3,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34384
94115,995000.0,3,2,1235,1830 GOLDEN GATE AVE,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34592
94131,1325000.0,2,1,1101,4171 26TH ST,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34853
94127,1450000.0,7,9,6801,129 EDGEHILL WAY,San Francisco,California,20927,4332.5,San Francisco,285493.0,37.73642,-122.45961,81,230,26,34818
94112,949888.0,2,1,875,182 NAPLES ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34538
94110,2995000.0,5,4,2990,2523 HARRISON ST,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34471
94110,850000.0,2,2,1000,3301 CESAR CHAVEZ # 3309,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34475
94127,1750000.0,4,3,2272,801 ROCKDALE DR,San Francisco,California,20927,4332.5,San Francisco,285493.0,37.73642,-122.45961,81,230,26,34817
94103,727000.0,1,1,694,270 VALENCIA ST APT 302,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34234
94102,1048000.0,2,2,1005,555 FULTON ST UNIT 502,San Francisco,California,33856,19760.9,San Francisco,115649.0,37.77956,-122.41931,81,230,26,34224
94110,925000.0,2,2,934,555 BARTLETT ST APT 308,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34457
94133,995000.0,2,2,960,1101 PACIFIC AVE APT 203,San Francisco,California,26090,15319.0,San Francisco,141326.0,37.80193,-122.41092,81,230,26,34889
94103,499000.0,1,1,501,588 MINNA ST UNIT 805,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34231
94112,1249000.0,2,1,900,615 MOUNT VERNON AVE,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34527
94114,2975000.0,3,3,2594,44 LEVANT ST,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34546
94131,1450000.0,2,1,1275,2412 CASTRO ST,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34849
94107,2295000.0,2,2,1851,650 DELANCEY ST APT 112,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34320
94122,1900000.0,5,3,2578,1515 12TH AVE,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34729
94127,998000.0,2,2,1280,50 BURLWOOD DR,San Francisco,California,20927,4332.5,San Francisco,285493.0,37.73642,-122.45961,81,230,26,34810
94107,575000.0,1,1,476,219 BRANNAN ST UNIT 3E,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34333
94118,1995000.0,3,3,2825,318 12TH AVE,San Francisco,California,41456,7982.1,San Francisco,227113.0,37.7801,-122.46185,81,230,26,34677
94105,878850.0,1,1,920,333 BEALE ST APT 8F,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34274
94133,1420000.0,2,2,1349,996 UNION ST,San Francisco,California,26090,15319.0,San Francisco,141326.0,37.80193,-122.41092,81,230,26,34895
94105,675000.0,1,1,715,16 JESSIE ST APT 313,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34272
94121,1095000.0,3,1,1204,719 29TH AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34689
94112,998000.0,2,1,1025,291 MOSCOW ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34511
94112,1175000.0,3,2,1351,575 PARIS ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34508
94116,3195000.0,4,4,3211,369 PACHECO ST,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34629
94112,1195000.0,3,2,1757,245 DELANO AVE,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34510
94116,1675000.0,3,2,1507,3534 TARAVAL ST,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34619
94110,1100000.0,2,1,1050,162 DUNCAN ST # 162A,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34483
94134,1750000.0,5,5,3110,150 DARTMOUTH ST,San Francisco,California,41977,6333.8,San Francisco,142394.0,37.71887,-122.41124,81,230,26,34915
94114,1595000.0,2,2,1622,2218 15TH ST,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34558
94124,880000.0,2,1,1090,1536 KIRKWOOD AVE,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34789
94117,4100000.0,5,3,4640,1302 MASONIC AVE # 1304,San Francisco,California,40701,12329.7,San Francisco,242062.0,37.77002,-122.44425,81,230,26,34645
94112,1049900.0,3,2,1745,106 MADRID ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34515
94114,1095000.0,2,2,955,48 SATURN ST,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34574
94105,3850000.0,2,3,2706,301 MISSION ST APT 50A,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34287
94110,715000.0,2,1,730,68 PATTON ST,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34477
94112,975000.0,3,1,1534,52 LEO ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34500
94131,3295000.0,4,4,2940,852 CHENERY ST,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34838
94110,820000.0,2,2,1015,3301 CESAR CHAVEZ # 3301,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34468
94107,1795000.0,3,2,1420,2177 3RD ST UNIT 221,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34332
94114,1275000.0,2,2,1089,2238 MARKET ST UNIT 202,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34551
94107,998000.0,2,2,1000,451 KANSAS ST UNIT 398,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34342
94105,1295000.0,2,2,1281,301 MISSION ST APT 304,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34292
94105,1395000.0,2,2,1238,425 1ST ST UNIT 906,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34263
94122,2595000.0,4,5,2283,1515 11TH AVE,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34740
94123,3595000.0,4,3,2485,39 AVILA ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34757
94123,5495000.0,2,3,3122,2100 GREEN ST APT 800,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34748
94107,950000.0,2,2,1187,260 KING ST UNIT 365,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34358
94115,1295000.0,3,2,1596,2686 BUSH ST,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34595
94133,11500000.0,2,3,3640,1750 TAYLOR ST UNIT 1401,San Francisco,California,26090,15319.0,San Francisco,141326.0,37.80193,-122.41092,81,230,26,34881
94132,799995.0,2,2,1242,208 N LAKE MERCED HLS APT 2E,San Francisco,California,29707,3662.2,San Francisco,146999.0,37.72219,-122.48475,81,230,26,34873
94115,32000000.0,10,7,11155,2898 BROADWAY ST,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34588
94123,2200000.0,3,2,2223,3133 FRANKLIN ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34778
94123,1025000.0,1,1,901,3701 DIVISADERO ST APT 203,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34753
94117,999990.0,3,2,1695,42 BAKER ST,San Francisco,California,40701,12329.7,San Francisco,242062.0,37.77002,-122.44425,81,230,26,34653
94110,949000.0,1,2,988,1800 BRYANT ST APT 210,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34470
94109,3999000.0,6,5,4256,1876 BUSH ST # 1878,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34401
94134,1299000.0,3,2,1248,339 SWEENY ST,San Francisco,California,41977,6333.8,San Francisco,142394.0,37.71887,-122.41124,81,230,26,34907
94115,619000.0,1,1,613,2999 CALIFORNIA ST APT 63,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34603
94116,1495000.0,3,2,1399,2687 16TH AVE,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611,81,230,26,34637
94108,699000.0,1,1,756,1177 CALIFORNIA ST APT 1533,San Francisco,California,11963,17904.6,San Francisco,116916.0,37.79189,-122.40854,81,230,26,34367
94103,999999.0,3,3,1755,77 SHOTWELL ST APT 2,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34259
94134,899000.0,2,1,960,526 LELAND AVE,San Francisco,California,41977,6333.8,San Francisco,142394.0,37.71887,-122.41124,81,230,26,34918
94121,1849000.0,4,3,2169,562 30TH AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34711
94107,1598000.0,2,2,1577,650 DELANCEY ST APT 204,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508,81,230,26,34339
94122,1450000.0,3,3,1460,1420 KIRKHAM ST,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34741
94133,1895000.0,2,2,1290,1451 MONTGOMERY ST APT 8,San Francisco,California,26090,15319.0,San Francisco,141326.0,37.80193,-122.41092,81,230,26,34882
94103,675000.0,1,1,745,1160 MISSION ST UNIT 2310,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34246
94109,2175000.0,2,2,1802,2111 HYDE ST # 301,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34424
94112,799000.0,2,1,788,115 FARALLONES ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34501
94109,949000.0,2,3,1296,1452 BUSH ST UNIT 3,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34385
94114,1599000.0,3,2,1644,49 VICKSBURG ST,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34575
94109,899000.0,1,1,729,1580 PACIFIC AVE # E3,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34403
94105,8650000.0,3,3,2351,1 STEUART LN UNIT 1706,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707,81,230,26,34265
94158,749000.0,3,1,1020,300 CHANNEL ST # 49,San Francisco,California,10658,6736.3,San Francisco,244957.0,37.77116,-122.39153,81,230,26,34921
94103,2385000.0,2,2,1297,706 MISSION ST # 12C,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34232
94110,2750000.0,5,3,2770,162 DUNCAN ST APT 162A,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528,81,230,26,34448
94109,1945000.0,3,3,1985,1755 JACKSON ST APT 303,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34376
94108,2295000.0,2,2,1408,875 CALIFORNIA ST UNIT 501,San Francisco,California,11963,17904.6,San Francisco,116916.0,37.79189,-122.40854,81,230,26,34371
94127,1895000.0,3,2,1772,344 SANTA ANA AVE,San Francisco,California,20927,4332.5,San Francisco,285493.0,37.73642,-122.45961,81,230,26,32035
94109,1149000.0,1,1,954,2540 POLK ST,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34380
94122,2395000.0,3,4,2193,1719 43RD AVE,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433,81,230,26,34744
94121,25000000.0,6,7,10961,540 EL CAMINO DEL MAR,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34683
94131,625000.0,1,1,689,146 PORTOLA DR APT 204,San Francisco,California,29437,5620.9,San Francisco,259573.0,37.74569,-122.44243,81,230,26,34841
94123,2495000.0,3,3,2460,3137 GOUGH ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34760
94112,2980000.0,4,5,3366,511 LAKEVIEW AVE,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34503
94132,999000.0,4,2,1775,618 RANDOLPH ST,San Francisco,California,29707,3662.2,San Francisco,146999.0,37.72219,-122.48475,81,230,26,34858
94123,4995000.0,5,4,3456,3014 PIERCE ST,San Francisco,California,26002,9272.5,San Francisco,300463.0,37.80112,-122.43645,81,230,26,34769
94115,1395000.0,2,2,1003,2655 BUSH ST APT 605,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742,81,230,26,34604
94109,849000.0,2,1,701,1281 VALLEJO ST APT 3,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138,81,230,26,34400
94121,12995000.0,5,7,5935,16 SEA CLIFF AVE,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548,81,230,26,34687
94124,899000.0,3,1,1205,1497 HUDSON AVE,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34785
94114,1398000.0,2,2,1089,2238 MARKET ST UNIT 302,San Francisco,California,34474,9612.9,San Francisco,254595.0,37.75814,-122.43547,81,230,26,34554
94103,749000.0,2,2,998,588 MINNA ST UNIT 601,San Francisco,California,32430,9113.8,San Francisco,158861.0,37.77299,-122.41136,81,230,26,34230
94124,699000.0,2,2,927,451 DONAHUE ST UNIT 304,San Francisco,California,35982,2910.8,San Francisco,111827.0,37.73204,-122.3858,81,230,26,34784
94158,848000.0,1,1,842,435 CHINA BASIN ST UNIT 116,San Francisco,California,10658,6736.3,San Francisco,244957.0,37.77116,-122.39153,81,230,26,34920
94108,695000.0,1,1,600,10 MILLER PL APT 702,San Francisco,California,11963,17904.6,San Francisco,116916.0,37.79189,-122.40854,81,230,26,34360
94112,1100000.0,3,1,1300,32 WINDING WAY,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311,81,230,26,34526
